"RecordType","Survey","Quarter","Country","Ship","Gear","SweepLngt","GearEx","DoorType","StNo","HaulNo","Year","Month","Day","TimeShot","DepthStratum","HaulDur","DayNight","ShootLat","ShootLong","HaulLat","HaulLong","StatRec","Depth","HaulVal","HydroStNo","StdSpecRecCode","BySpecRecCode","DataType","Netopening","Rigging","Tickler","Distance","Warplngt","Warpdia","WarpDen","DoorSurface","DoorWgt","DoorSpread","WingSpread","Buoyancy","KiteDim","WgtGroundRope","TowDir","GroundSpeed","SpeedWater","SurCurDir","SurCurSpeed","BotCurDir","BotCurSpeed","WindDir","WindSpeed","SwellDir","SwellHeight","SurTemp","BotTemp","SurSal","BotSal","ThermoCline","ThClineDepth","CodendMesh","SecchiDepth","Turbidity","TidePhase","TideSpeed","PelSampType","MinTrawlDepth","MaxTrawlDepth","DateofCalculation"
"HH","NS-IBTS",3,"GB-SCT","748S","GOV",60,"B","P",380,65,2012,8,6,1628,NA,30,"D",61.0105,-1.2917,61.0248,-1.2383,"51E8",132,"V","74SC0321",1,1,"C",3.8,NA,NA,3271,420,28,NA,4.5,1100,86,20,186,0.7,NA,57,3.6,3.6,212,0.1,NA,-9,23,5,360,0.2,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20170110
"HH","NS-IBTS",3,"GB-SCT","748S","GOV",60,"B","P",381,66,2012,8,6,1921,NA,30,"D",61.1217,-0.6755,61.1512,-0.6643,"51E9",140,"V","74SC0322",1,1,"C",3.8,NA,NA,3323,450,28,NA,4.5,1100,88,20,186,0.7,NA,10,3.6,3.6,342,0.1,NA,-9,23,8,23,0.5,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20170110
"HH","NS-IBTS",3,"GB-SCT","748S","GOV",60,"B","P",382,67,2012,8,7,441,NA,30,"D",60.113,-0.3278,60.1365,-0.2885,"49E9",140,"V","74SC0323",1,1,"C",3.7,NA,NA,3401,450,28,NA,4.5,1100,89,20,186,0.7,NA,40,3.7,3.7,195,0.2,NA,-9,360,10,360,0.6,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20170110
"HH","NS-IBTS",3,"GB-SCT","748S","GOV",60,"B","P",383,68,2012,8,7,1040,NA,30,"D",60.8968,-0.0172,60.8673,-0.0093,"50E9",160,"V","74SC0324",1,1,"C",3.5,NA,NA,3332,500,28,NA,4.5,1100,93,21,186,0.7,NA,160,3.6,3.6,180,0.1,NA,-9,360,13,360,0.7,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20170110
"HH","NS-IBTS",3,"GB-SCT","748S","GOV",60,"B","P",384,69,2012,8,7,1425,NA,30,"D",60.6405,0.7988,60.612,0.8217,"50F0",150,"V","74SC0325",1,1,"C",3.7,NA,NA,3392,480,28,NA,4.5,1100,90,21,186,0.7,NA,153,3.7,3.7,164,0.1,NA,-9,360,13,360,0.7,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20170110
"HH","NS-IBTS",3,"GB-SCT","748S","GOV",60,"B","P",385,70,2012,8,7,1713,NA,30,"D",60.7262,1.1812,60.7052,1.224,"50F1",145,"V","74SC0326",1,1,"C",3.5,NA,NA,3326,460,28,NA,4.5,1100,93,22,186,0.7,NA,125,3.6,3.6,245,0.1,NA,-9,360,13,360,0.8,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20170110
"HH","NS-IBTS",3,"GB-SCT","748S","GOV",60,"B","P",386,71,2012,8,7,2028,NA,30,"N",60.5348,2.0535,60.5603,2.0868,"50F2",125,"V","74SC0327",1,1,"C",3.6,NA,NA,3422,410,28,NA,4.5,1100,91,21,186,0.7,NA,25,3.7,3.7,4,0.1,NA,-9,23,12,360,1,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20170110
"HH","NS-IBTS",3,"SE","26D4","GOV",60,"S",NA,37,19,2012,8,15,1053,NA,30,"D",57.9992,10.8485,57.9747,10.8145,"44G0",191,"V","36",1,1,"C",4.6,NA,NA,3408,680,NA,NA,6.5,1050,72,-9,168,0.7,811,211,3.7,-9,36,0.2,NA,-9,10,3,NA,-9,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20170110
"HH","NS-IBTS",3,"SE","26D4","GOV",60,"S",NA,39,20,2012,8,15,1316,NA,30,"D",57.8118,10.947,57.7963,10.897,"44G0",54,"V","38",1,1,"C",4.6,NA,NA,3426,317,NA,NA,6.5,1050,74,-9,168,0.7,811,236,3.8,-9,NA,-9,NA,-9,340,7,NA,-9,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20170110
"HH","NS-IBTS",3,"SE","26D4","GOV",60,"S",NA,40,21,2012,8,15,1529,NA,30,"D",57.7953,11.2567,57.765,11.265,"44G1",54,"V","41",1,1,"C",4.2,NA,NA,3389,325,NA,NA,6.5,1050,79,-9,168,0.7,811,175,3.7,-9,5,0.5,NA,-9,350,9,NA,-9,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20170110
"HH","NS-IBTS",3,"NO","58J3","GOV",110,"S","P",24341,240,2012,7,6,238,NA,30,"N",58.1517,2.3383,58.1183,2.3383,"45F2",73,"V","281",1,1,"C",3.6,NA,NA,3704,220,22,NA,5.5,1100,63,-9,NA,0.7,NA,180,4,4,NA,-9,NA,-9,58,6,NA,2,13.7,8.1,33.52,35.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20170110
"HH","NS-IBTS",3,"NO","58J3","GOV",110,"S","P",24343,242,2012,7,6,933,NA,23,"D",58.2333,3.3817,58.2333,3.3183,"45F3",96,"V","282",1,1,"C",4,NA,NA,3518,292,22,NA,5.5,1100,56,-9,NA,0.7,NA,270,4.1,5.1,NA,-9,NA,-9,58,8,NA,2,13.5,7.7,32.75,35.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20170110
"HH","NS-IBTS",3,"NO","58J3","GOV",110,"S","P",24344,243,2012,7,6,1503,NA,32,"D",58.2233,4.34,58.1967,4.3828,"45F4",140,"V","283",1,1,"C",3.8,NA,NA,3889,400,22,NA,5.5,1100,62,-9,NA,0.7,NA,140,4,4,NA,-9,NA,-9,62,1,NA,2,13.9,8,31.01,35.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20170110
"HH","NS-IBTS",3,"NO","58J3","GOV",110,"S","P",24350,249,2012,7,9,937,NA,30,"D",58.755,1.6067,58.7861,1.6172,"46F1",108,"V","286",1,1,"C",3.9,NA,NA,3518,320,22,NA,5.5,1100,66,-9,NA,0.7,NA,10,3.9,4,NA,-9,NA,-9,355,12,NA,3,13.3,7.6,34.87,35.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20170110
"HH","NS-IBTS",3,"NO","58J3","GOV",110,"S","P",24353,252,2012,7,9,2039,NA,30,"N",58.6967,3.615,58.6639,3.6261,"46F3",168,"V","287",1,1,"C",3,NA,NA,3704,450,22,NA,5.5,1100,64,-9,NA,0.7,NA,170,4,-9,NA,-9,NA,-9,333,11,NA,5,13.7,8.2,32.37,35.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20170110
"HH","NS-IBTS",3,"NO","58J3","GOV",110,"S","P",24357,256,2012,7,10,1346,NA,30,"D",58.8033,2.5033,58.7719,2.5253,"46F2",111,"V","289",1,1,"C",3.7,NA,NA,3704,310,22,NA,5.5,1100,63,-9,NA,0.7,NA,160,4,4.1,NA,-9,NA,-9,325,10,NA,6,13.5,7.7,33.25,35.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20170110
"HH","NS-IBTS",3,"NO","58J3","GOV",110,"S","P",24367,266,2012,7,12,248,NA,32,"D",59.6683,3.1917,59.7011,3.1681,"48F3",149,"V","293",1,1,"C",3.6,NA,NA,3889,450,22,NA,5.5,1100,65,-9,NA,0.7,NA,340,3.9,3.9,NA,-9,NA,-9,140,5,NA,6,12.8,8.5,33,35.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20170110
"HH","NS-IBTS",3,"NO","58J3","GOV",110,"S","P",24369,268,2012,7,12,1822,NA,30,"D",59.75,2.3417,59.7561,2.2733,"48F2",115,"V","295",1,1,"C",4,NA,NA,3889,330,22,NA,5.5,1100,63,-9,NA,0.7,NA,280,4.2,4.2,NA,-9,NA,-9,352,8,NA,3,12.9,8.2,33.3,35.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20170110
"HH","NS-IBTS",3,"NO","58J3","GOV",110,"S","P",24372,271,2012,7,13,254,NA,30,"D",60.0767,2.76,60.1094,2.7483,"49F2",106,"V","297",1,1,"C",3.7,NA,NA,3704,330,22,NA,5.5,1100,64,-9,NA,0.7,NA,350,3.9,3.9,NA,-9,NA,-9,339,9,NA,4,12.8,8.2,33.3,35.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20170110
"HH","NS-IBTS",3,"NO","58J3","GOV",110,"S","P",24373,272,2012,7,13,532,NA,31,"D",60.1,3.155,60.1333,3.155,"49F3",154,"V","298",1,1,"C",4,NA,NA,3704,440,22,NA,5.5,1100,64,-9,NA,0.7,NA,360,4,4,NA,-9,NA,-9,341,9,NA,4,12.7,8.5,32.76,35.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20170110
"HH","NS-IBTS",3,"NO","58J3","GOV",110,"S","P",24378,277,2012,7,14,302,NA,31,"D",60.5983,3.065,60.6272,3.0311,"50F3",162,"V","301",1,1,"C",5.3,NA,NA,3704,450,22,NA,5.5,1100,64,-9,NA,0.7,NA,330,3.9,3.9,NA,-9,NA,-9,345,7,NA,3,11.4,8.6,33.78,35.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20170110
"HH","NS-IBTS",3,"NO","58J3","GOV",110,"S","P",24380,279,2012,7,14,1537,NA,31,"D",60.7767,2.7,60.7564,2.7497,"50F2",123,"V","303",1,1,"C",2.9,NA,NA,3518,370,22,NA,5.5,1100,65,-9,NA,0.7,NA,130,3.9,4,NA,-9,NA,-9,318,5,NA,3,12.6,8.1,32.97,35.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20170110
"HH","NS-IBTS",3,"NO","58J3","GOV",110,"S","P",24381,280,2012,7,14,2018,NA,31,"D",61.095,2.1533,61.0622,2.1781,"51F2",138,"V","304",1,1,"C",3.5,NA,NA,3889,400,22,NA,5.5,1100,62,-9,NA,0.7,NA,160,4.1,4.2,NA,-9,NA,-9,280,4,NA,3,12.3,8.2,33.81,35.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20170110
"HH","NS-IBTS",3,"NO","58J3","GOV",110,"S","P",24385,284,2012,7,15,1536,NA,30,"D",61.6017,1.435,61.5703,1.4589,"52F1",173,"V","307",1,1,"C",4,NA,NA,3704,520,22,NA,5.5,1100,62,-9,NA,0.7,NA,160,4,4.1,NA,-9,NA,-9,263,3,NA,2,12.1,8.7,35.12,35.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20170110
"HH","NS-IBTS",3,"NO","58J3","GOV",110,"S","P",24386,285,2012,7,15,2102,NA,25,"D",61.3667,0.6733,61.3944,0.6836,"51F0",168,"V","308",1,1,"C",4,NA,NA,3148,500,22,NA,5.5,1100,64,-9,NA,0.7,NA,10,4.1,-9,NA,-9,NA,-9,258,6,NA,2,11.9,8.7,34.92,35.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20170110
"HH","NS-IBTS",3,"NO","58J3","GOV",110,"S","P",24387,286,2012,7,16,259,NA,30,"D",61.045,1.23,61.045,1.2953,"51F1",148,"V","309",1,1,"C",3.7,NA,NA,3518,460,22,NA,5.5,1100,63,-9,NA,0.7,NA,90,3.9,3.9,NA,-9,NA,-9,265,4,NA,2,12.2,8.3,34.49,35.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20170110
"HH","NS-IBTS",3,"NO","58J3","GOV",110,"S","P",24388,287,2012,7,16,701,NA,30,"D",60.8033,0.5167,60.7808,0.5717,"50F0",134,"V","310",1,1,"C",4,NA,NA,3889,400,22,NA,5.5,1100,62,-9,NA,0.7,NA,130,4.2,4.2,NA,-9,NA,-9,250,8,NA,3,11.9,8.7,34.51,35.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20170110
"HH","NS-IBTS",3,"NO","58J3","GOV",110,"S","P",24390,289,2012,7,16,1824,NA,31,"D",60.6317,1.5767,60.6203,1.5128,"50F1",142,"V","312",1,1,"C",4,NA,NA,3704,430,22,NA,5.5,1100,65,-9,NA,0.7,NA,250,4,4.1,NA,-9,NA,-9,254,13,NA,4,12.4,7.9,33.94,35.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20170110
"HH","NS-IBTS",3,"NO","58J3","GOV",110,"S","P",24391,290,2012,7,16,2049,NA,30,"N",60.3867,1.2367,60.3653,1.2883,"49F1",136,"V","313",1,1,"C",4,NA,NA,3704,415,22,NA,5.5,1100,64,-9,NA,0.7,NA,130,4,4.1,NA,-9,NA,-9,260,9,NA,4,12.5,7.8,33.84,35.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20170110
"HH","NS-IBTS",3,"NO","58J3","GOV",110,"S","P",24392,291,2012,7,19,1221,NA,25,"D",59.5317,2.9183,59.5494,2.8889,"48F2",122,"V",NA,1,1,"C",4.1,NA,NA,2592,330,22,NA,5.5,1100,66,-9,NA,0.7,NA,320,3.4,3.5,NA,-9,NA,-9,352,15,NA,4,13.8,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20170110
"HH","NS-IBTS",3,"NO","58J3","GOV",110,"S","P",24394,293,2012,7,21,304,NA,30,"D",60.3417,0.3967,60.3619,0.3478,"49F0",143,"V",NA,1,1,"C",4.1,NA,NA,3518,380,22,NA,5.5,1100,64,-9,NA,0.7,NA,310,3.9,3.9,NA,-9,NA,-9,247,11,NA,4,12.4,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20170110
"HH","NS-IBTS",3,"NO","58J3","GOV",110,"S","P",24395,294,2012,7,21,644,NA,26,"D",60.6817,-0.2667,60.7117,-0.2667,"50E9",89,"V","348",1,1,"C",5.9,NA,NA,3333,270,22,NA,5.5,1100,76,-9,NA,0.7,NA,360,4.2,4.3,NA,-9,NA,-9,222,8,NA,4,11.6,9.4,35.3,35.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20170110
"HH","NS-IBTS",3,"NO","58J3","GOV",110,"S","P",24396,295,2012,7,21,1029,NA,32,"D",61.1833,-0.26,61.2167,-0.26,"51E9",155,"V","349",1,1,"C",4.1,NA,NA,3704,430,22,NA,5.5,1100,61,-9,NA,0.7,NA,360,3.8,3.9,NA,-9,NA,-9,266,8,NA,4,11.4,9.2,35.4,35.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20170110
"HH","NS-IBTS",3,"NO","58J3","GOV",110,"S","P",24397,296,2012,7,21,1419,NA,31,"D",61.6567,-0.37,61.6769,-0.3189,"52E9",208,"V","350",1,1,"C",4.3,NA,NA,3518,575,22,NA,5.5,1100,59,-9,NA,0.7,NA,50,3.7,3.8,NA,-9,NA,-9,264,8,NA,4,11.5,8.9,35.39,35.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20170110
"HH","NS-IBTS",3,"NO","58J3","GOV",110,"S","P",24398,297,2012,7,21,1800,NA,14,"D",61.6917,0.53,61.6967,0.5597,"52F0",209,"V",NA,1,1,"C",4.2,NA,NA,1666,585,22,NA,5.5,1100,61,-9,NA,0.7,NA,70,3.9,3.9,NA,-9,NA,-9,253,7,NA,4,11.8,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20170110
"HH","NS-IBTS",3,"GB","74E9","GOV",40,"S","P",21,35,2012,8,11,1757,NA,30,"D",54.9177,7.0073,54.93,7.0607,"38F7",30,"V",NA,1,1,"R",6.2,NA,NA,3683,150,NA,NA,-9,NA,61,17,NA,-9,NA,69,4,-9,111,0.1,NA,-9,NA,NA,NA,-9,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20170110
"HH","NS-IBTS",3,"GB","74E9","GOV",40,"S","P",30,42,2012,8,12,458,NA,30,"D",55.6122,7.1888,55.643,7.1715,"40F7",28,"V",NA,1,1,"R",-9,NA,NA,3609,150,NA,NA,-9,NA,60,17,NA,-9,NA,343,3.9,-9,149,0.5,NA,-9,100,8,100,0.5,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20170110
"HH","NS-IBTS",3,"GB","74E9","GOV",40,"S","P",29,44,2012,8,12,837,NA,30,"D",55.6765,6.7817,55.691,6.7305,"40F6",35,"V",NA,1,1,"R",5.9,NA,NA,3607,160,NA,NA,-9,NA,63,17,NA,-9,NA,296,3.9,-9,302,0.2,NA,-9,120,10,NA,-9,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20170110
"HH","NS-IBTS",3,"SE","26D4","GOV",60,"S",NA,42,22,2012,8,16,612,NA,30,"D",57.8653,11.2152,57.8918,11.184,"44G1",63,"V","43",1,1,"C",5.1,NA,NA,3445,327,NA,NA,6.5,1050,71,-9,168,0.7,811,325,3.7,-9,36,0.8,NA,-9,100,5,NA,-9,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20170110
"HH","NS-IBTS",3,"SE","26D4","GOV",60,"S",NA,45,23,2012,8,16,645,NA,29,"D",57.9477,11.2197,57.9708,11.185,"44G1",103,"V","44",1,1,"C",5.1,NA,NA,3278,468,NA,NA,6.5,1050,70,-9,168,0.7,811,324,3.7,-9,NA,-9,NA,-9,110,6,NA,-9,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20170110
"HH","NS-IBTS",3,"SE","26D4","GOV",60,"S",NA,47,24,2012,8,16,1035,NA,30,"D",58.2683,11.313,58.2455,11.2747,"45G1",40,"V","46",1,1,"C",5.3,NA,NA,3408,235,NA,NA,6.5,1050,64,-9,168,0.7,811,220,3.7,-9,32,0.4,NA,-9,180,3,NA,-9,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20170110
"HH","NS-IBTS",3,"SE","26D4","GOV",60,"S",NA,49,25,2012,8,17,527,NA,30,"D",57.1813,11.4462,57.1525,11.4573,"43G1",68,"V","48",1,1,"C",4.2,NA,NA,3389,425,NA,NA,6.5,1050,80,-9,168,0.7,811,162,3.7,-9,9,0.3,NA,-9,250,5,NA,-9,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20170110
"HH","NS-IBTS",3,"SE","26D4","GOV",60,"S",NA,51,26,2012,8,17,841,NA,30,"D",57.1863,11.6592,57.2167,11.6602,"43G1",72,"V","50",1,1,"C",5.1,NA,NA,3426,344,NA,NA,6.5,1050,65,-9,168,0.7,811,2,3.7,-9,NA,-9,NA,-9,250,5,NA,-9,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20170110
"HH","NS-IBTS",3,"SE","26D4","GOV",60,"S",NA,52,27,2012,8,17,1112,NA,29,"D",56.9443,11.6725,56.9173,11.6967,"42G1",61,"V","53",1,1,"C",4.8,NA,NA,3352,287,NA,NA,6.5,1050,65,-9,168,0.7,811,155,3.8,-9,NA,-9,NA,-9,240,3,NA,-9,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20170110
"HH","NS-IBTS",3,"SE","26D4","GOV",60,"S",NA,63,32,2012,8,18,1219,NA,30,"D",56.3522,11.9197,56.3458,11.9723,"41G1",31,"V","62",1,1,"C",5.2,NA,NA,3389,207,NA,NA,6.5,1050,60,-9,168,0.7,811,101,3.7,-9,NA,-9,NA,-9,180,6,NA,-9,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20170110
"HH","NS-IBTS",3,"SE","26D4","GOV",60,"S",NA,65,33,2012,8,18,1507,NA,30,"D",56.3677,12.2612,56.3988,12.2592,"41G2",33,"V","64",1,1,"C",5.5,NA,NA,3426,186,NA,NA,6.5,1050,53,-9,168,0.7,811,357,3.7,-9,NA,-9,NA,-9,160,5,NA,-9,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20170110
"HH","NS-IBTS",3,"SE","26D4","GOV",60,"S",NA,67,34,2012,8,19,533,NA,30,"D",56.3397,12.6025,56.3572,12.5587,"41G2",23,"V","66",1,1,"C",5.6,NA,NA,3389,158,NA,NA,6.5,1050,54,-9,168,0.7,811,308,3.7,-9,NA,-9,NA,-9,200,5,NA,-9,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20170110
"HH","NS-IBTS",3,"GB","74E9","GOV",40,"S","P",24,92,2012,8,16,1809,NA,30,"D",55.8602,1.1747,55.8377,1.2167,"40F1",77,"V",NA,1,1,"R",5.1,NA,NA,3663,300,NA,NA,-9,NA,79,21,NA,-9,NA,144,4,-9,55,0.3,NA,-9,180,14,170,0.5,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20170110
"HH","NS-IBTS",3,"GB","74E9","GOV",40,"S","P",34,100,2012,8,17,522,NA,30,"D",56.7537,1.4818,56.7705,1.4307,"42F1",100,"V",NA,1,1,"R",4.8,NA,NA,3639,350,NA,NA,-9,NA,84,22,NA,-9,NA,292,3.9,-9,37,0.2,NA,-9,120,13,NA,-9,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20170110
"HH","NS-IBTS",3,"GB","74E9","GOV",40,"S","P",42,102,2012,8,17,842,NA,30,"D",57.134,1.5893,57.1507,1.5397,"43F1",97,"V",NA,1,1,"R",4.8,NA,NA,3503,350,NA,NA,-9,NA,84,22,NA,-9,NA,288,3.8,-9,28,0.4,NA,-9,170,15,140,0.5,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20170110
"HH","NS-IBTS",3,"DK","26D4","GOV",60,"S","P",39,20,2012,7,28,1348,NA,30,"D",51.8154,2.1544,51.8453,2.171,"32F2",48,"V","38",1,1,"R",5.7,NA,NA,NA,320,20,2,4.5,1250,71,-9,172,0.7,NA,NA,3.8,-9,NA,-9,NA,-9,317,3,NA,-9,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20170110
"HH","NS-IBTS",3,"DK","26D4","GOV",60,"S","P",41,21,2012,7,29,423,NA,32,"D",51.5314,1.8226,51.5623,1.8427,"32F1",41,"V","40",1,1,"R",6,NA,NA,3708,275,20,2,4.5,1250,68,-9,172,0.7,NA,NA,3.7,-9,NA,-9,NA,-9,267,9,NA,-9,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20170110
"HH","NS-IBTS",3,"DK","26D4","GOV",60,"S","P",43,22,2012,7,29,1141,NA,30,"D",51.806,3.5889,51.8213,3.6393,"32F3",24,"V","42",1,1,"R",5.9,NA,NA,3861,190,20,2,4.5,1250,64,-9,172,0.7,NA,NA,4.2,-9,NA,-9,NA,-9,227,10,NA,-9,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20170110
"HH","NS-IBTS",3,"DK","26D4","GOV",60,"S","P",47,23,2012,7,30,416,NA,30,"D",52.4166,4.1087,52.4324,4.1563,"33F4",23,"V","46",1,1,"R",6.4,NA,NA,3682,200,20,2,4.5,1250,60,-9,172,0.7,NA,NA,3.8,-9,NA,-9,NA,-9,261,8,NA,-9,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20170110
"HH","NS-IBTS",3,"DK","26D4","GOV",60,"S","P",49,24,2012,7,30,620,NA,31,"D",52.4765,3.8927,52.4536,3.9344,"33F3",26,"V","48",1,1,"R",5.9,NA,NA,3819,210,20,2,4.5,1250,62,-9,172,0.7,NA,NA,4,-9,NA,-9,NA,-9,249,10,NA,-9,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20170110
"HH","NS-IBTS",3,"DK","26D4","GOV",60,"S","P",51,25,2012,7,30,845,NA,30,"D",52.6694,3.9012,52.6557,3.95,"34F3",23,"V","50",1,1,"R",6.4,NA,NA,3624,210,20,2,4.5,1250,60,-9,172,0.7,NA,NA,3.9,-9,NA,-9,NA,-9,241,10,NA,-9,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20170110
"HH","NS-IBTS",3,"DK","26D4","GOV",60,"S","P",53,26,2012,7,30,1229,NA,30,"D",53.1789,3.7441,53.1486,3.7638,"35F3",27,"V","52",1,1,"R",6.3,NA,NA,3656,220,20,2,4.5,1250,59,-9,172,0.7,NA,NA,3.9,-9,NA,-9,NA,-9,233,9,NA,-9,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20170110
"HH","NS-IBTS",3,"DK","26D4","GOV",60,"S","P",55,27,2012,7,30,1436,NA,31,"D",53.3421,4.0382,53.361,4.0884,"35F4",27,"V","54",1,1,"R",6.2,NA,NA,3939,216,20,2,4.5,1250,60,-9,172,0.7,NA,NA,4.2,-9,NA,-9,NA,-9,252,9,NA,-9,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20170110
"HH","NS-IBTS",3,"DK","26D4","GOV",60,"S","P",57,28,2012,7,31,419,NA,29,"D",54.275,5.5879,54.2546,5.6332,"37F5",39,"V","56",1,1,"R",5.6,NA,NA,3741,260,20,2,4.5,1250,72,-9,172,0.7,NA,NA,4.1,-9,NA,-9,NA,-9,249,9,NA,-9,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20170110
"HH","NS-IBTS",3,"DK","26D4","GOV",60,"S","P",59,29,2012,7,31,736,NA,30,"D",54.3051,6.5048,54.2947,6.559,"37F6",37,"V","58",1,1,"R",5.7,NA,NA,3702,260,20,2,4.5,1250,72,-9,172,0.7,NA,NA,4.1,-9,NA,-9,NA,-9,236,8,NA,-9,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20170110
"HH","NS-IBTS",3,"DK","26D4","GOV",60,"S","P",61,30,2012,7,31,1017,NA,30,"D",54.418,7.1057,54.3939,7.1467,"37F7",39,"V","60",1,1,"R",6.3,NA,NA,3782,265,20,2,4.5,1250,62,-9,172,0.7,NA,NA,3.9,-9,NA,-9,NA,-9,229,8,NA,-9,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20170110
"HH","NS-IBTS",3,"DK","26D4","GOV",60,"S","P",63,31,2012,8,1,1513,NA,30,"D",55.252,7.6268,55.2766,7.5901,"39F7",24,"V","62",1,1,"R",6,NA,NA,3598,220,20,2,4.5,1250,63,-9,172,0.7,NA,NA,4.1,-9,NA,-9,NA,-9,130,7,NA,-9,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20170110
"HH","NS-IBTS",3,"DK","26D4","GOV",60,"S","P",65,32,2012,8,2,753,NA,30,"D",55.1384,6.2016,55.1512,6.2545,"39F6",46,"V","64",1,1,"R",5.4,NA,NA,3652,320,20,2,4.5,1250,77,-9,172,0.7,NA,NA,4,-9,NA,-9,NA,-9,185,8,NA,-9,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20170110
